TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
org.apache.groovy.util.JavaShell,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,71,0.3,3,7,17,83825,1582267784770,0.4444444444444444,111111111111111111110000000000001000111000000000000011110000000,0.2916666666666667,010001110100110000000000,1.0,111111,4,2,0,0,0.21428571428571427,1100000110110000000000000000,0.0,0000000000000000000000,0.38461538461538464,1111100000000,0.15384615384615385,1100000000000,0.20833333333333334,000000010011110000000000
