TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
org.apache.groovy.plugin.GroovyRunnerRegistry,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,234,0.3,3,29,74,265078,1582267762421,0.8137931034482758,1110011111111111111111111101111110111111011111101110000001111101111111011000111111000011111111100111111110111111111111111111101111011110111111111,0.8571428571428571,11111111100010001110111111111111111111111111111111011111,1.0,11,2,1,0,0,0.82,10101001110111111011111101111111111111011111110111,0.5,111100000011101110000000111101101010,1.0,11111111111111111,1.0,11111111111111111,0.8571428571428571,11111111100001001101111111111111111111111111111111101111
